48.6090827,2.4471974,"PUMA Outlet","ChIJRzgE",clothing_store
48.6090827,2.4471974,"PUMA Outlet","ChIJRzgE",shoe_store
48.6090827,2.4471974,"PUMA Outlet","ChIJRzgE",store
48.6092405,2.4468334,"Petit Bateau","ChIJvRG5",clothing_store
48.6092405,2.4468334,"Petit Bateau","ChIJvRG5",store
48.6091795,2.447634,"Princesse tam tam","ChIJRzgE",clothing_store
48.6091795,2.447634,"Princesse tam tam","ChIJRzgE",store
48.6093069,2.4471649,"Catimini","ChIJKdMS",clothing_store
48.6093069,2.4471649,"Catimini","ChIJKdMS",shoe_store
48.6093069,2.4471649,"Catimini","ChIJKdMS",store
48.6092301,2.4475861,"Antonelle","ChIJRzgE",clothing_store
48.6092301,2.4475861,"Antonelle","ChIJRzgE",store
48.6092106,2.4470911,"Le Tanneur","ChIJRzgE",store
48.6090642,2.4470676,"Nodus","ChIJRzgE",clothing_store
48.6090642,2.4470676,"Nodus","ChIJRzgE",store
48.6090196,2.4473256,"Hardrige","ChIJ-ce8",shoe_store
48.6090196,2.4473256,"Hardrige","ChIJ-ce8",store
48.609029,2.446711,"Salomon Factory Outlet","ChIJC-xT",store
48.6090894,2.4477244,"Ikks","ChIJl6of",clothing_store
48.6090894,2.4477244,"Ikks","ChIJl6of",store
48.6090094,2.4478048,"Cotélac","ChIJRzgE",clothing_store
48.6090094,2.4478048,"Cotélac","ChIJRzgE",store
48.6089463,2.4475484,"Emling","ChIJRzgE",shoe_store
48.6089463,2.4475484,"Emling","ChIJRzgE",store
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",locality
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",political
48.6165674,2.4244442,"Hotel Novotel Evry Courcouronnes","ChIJ60ds",food
48.6165674,2.4244442,"Hotel Novotel Evry Courcouronnes","ChIJ60ds",lodging
48.6165674,2.4244442,"Hotel Novotel Evry Courcouronnes","ChIJ60ds",restaurant
48.6160103,2.4253569,"Les 5 Sens","ChIJf7kJ",food
48.6160103,2.4253569,"Les 5 Sens","ChIJf7kJ",restaurant
48.6157536,2.424619,"hotelF1 Evry A6","ChIJrwt7",lodging
48.6158302,2.4254314,"Hôtel Académie ACCOR Résidence & Campus","ChIJf7kJ",food
48.6158302,2.4254314,"Hôtel Académie ACCOR Résidence & Campus","ChIJf7kJ",lodging
48.6158302,2.4254314,"Hôtel Académie ACCOR Résidence & Campus","ChIJf7kJ",restaurant
48.6152715,2.4245882,"Ristorante Del Arte","ChIJ_1-6",food
48.6152715,2.4245882,"Ristorante Del Arte","ChIJ_1-6",meal_takeaway
48.6152715,2.4245882,"Ristorante Del Arte","ChIJ_1-6",restaurant
48.6158352,2.4254308,"Eurl Vingres","ChIJqx-Z",food
48.6158352,2.4254308,"Eurl Vingres","ChIJqx-Z",restaurant
48.6158352,2.4254308,"Atelier Leluque","ChIJqx-Z",doctor
48.6158352,2.4254308,"Atelier Leluque","ChIJqx-Z",health
48.6158512,2.4254362,"Compagnons Pannier","ChIJqx-Z",plumber
48.6158512,2.4254362,"Rabot Ets","ChIJqx-Z",general_contractor
48.6158503,2.4254375,"Les Compagnons Janilloux","ChIJqx-Z",electrician
48.6163853,2.4244773,"Nmp France","ChIJjYiG",lodging
48.6408416,2.3259213,"Sainte-Geneviève-des-Bois","ChIJtSy0",locality
48.6408416,2.3259213,"Sainte-Geneviève-des-Bois","ChIJtSy0",political
48.6212152,2.3482969,"Alinéa","ChIJPZ1z",furniture_store
48.6212152,2.3482969,"Alinéa","ChIJPZ1z",home_goods_store
48.6212152,2.3482969,"Alinéa","ChIJPZ1z",store
48.6217966,2.3490537,"Casa France","ChIJG8iB",store
48.6217772,2.348759,"Interior's Sainte-Geneviève-des-Bois","ChIJG8iB",furniture_store
48.6217772,2.348759,"Interior's Sainte-Geneviève-des-Bois","ChIJG8iB",home_goods_store
48.6217772,2.348759,"Interior's Sainte-Geneviève-des-Bois","ChIJG8iB",store
48.6209004,2.3488376,"Pause Café","ChIJJUEj",clothing_store
48.6209004,2.3488376,"Pause Café","ChIJJUEj",store
48.6210331,2.3491276,"Alinéa","ChIJp4mI",furniture_store
48.6210331,2.3491276,"Alinéa","ChIJp4mI",home_goods_store
48.6210331,2.3491276,"Alinéa","ChIJp4mI",store
48.6210294,2.3483851,"Alinéa","ChIJy9Cp",store
48.6218112,2.3480566,"Heytens","ChIJBS_p",store
48.6216856,2.3478181,"Sofadis Sarl","ChIJL_Sq",furniture_store
48.6216856,2.3478181,"Sofadis Sarl","ChIJL_Sq",home_goods_store
48.6216856,2.3478181,"Sofadis Sarl","ChIJL_Sq",store
48.620962,2.348757,"Alinéa Resto Paris - Ste Geneviève-des-Bois","ChIJhyt0",food
48.620962,2.348757,"Alinéa Resto Paris - Ste Geneviève-des-Bois","ChIJhyt0",restaurant
48.621877,2.3484635,"BESSON CHAUSSURES","ChIJ2ce2",shoe_store
48.621877,2.3484635,"BESSON CHAUSSURES","ChIJ2ce2",store
48.6216856,2.3478181,"Laura B","ChIJee6q",food
48.6216856,2.3478181,"Laura B","ChIJee6q",furniture_store
48.6216856,2.3478181,"Laura B","ChIJee6q",grocery_or_supermarket
48.6216856,2.3478181,"Laura B","ChIJee6q",home_goods_store
48.6216856,2.3478181,"Laura B","ChIJee6q",store
48.612129,2.325475,"Le Plessis-Pâté","ChIJ09Sd",locality
48.612129,2.325475,"Le Plessis-Pâté","ChIJ09Sd",political
48.631625,2.267328,"Linas","ChIJrYkV",locality
48.631625,2.267328,"Linas","ChIJrYkV",political
48.591234,2.220474,"Ollainville","ChIJS4W_",locality
48.591234,2.220474,"Ollainville","ChIJS4W_",political
48.629828,2.441782,"Évry","ChIJc80A",locality
48.629828,2.441782,"Évry","ChIJc80A",political
48.6231725,2.4432618,"Middle School Paul Eluard","ChIJQYUk",school
48.6239513,2.4413209,"Station-service TOTAL Access","ChIJQ_6k",gas_station
48.6226258,2.4421455,"Ambulance Assistance Essonne","ChIJbf0D",health
48.6226835,2.4419978,"Garage des Epinettes","ChIJ24rK",car_repair
48.6408416,2.3259213,"Sainte-Geneviève-des-Bois","ChIJtSy0",locality
48.6408416,2.3259213,"Sainte-Geneviève-des-Bois","ChIJtSy0",political
48.6249552,2.3422822,"Leroy Merlin Sainte-Geneviève-Des-Bois","ChIJx6pX",home_goods_store
48.6249552,2.3422822,"Leroy Merlin Sainte-Geneviève-Des-Bois","ChIJx6pX",store
48.6246801,2.343627,"Chaussland","ChIJWbq2",shoe_store
48.6246801,2.343627,"Chaussland","ChIJWbq2",store
48.62384,2.3431983,"Barbecue & Co Paris Sud","ChIJm-CB",store
48.62468,2.3436271,"La Halle Chaussures et Maroquinerie","ChIJu3eO",shoe_store
48.62468,2.3436271,"La Halle Chaussures et Maroquinerie","ChIJu3eO",store
48.629828,2.441782,"Évry","ChIJc80A",locality
48.629828,2.441782,"Évry","ChIJc80A",political
48.6247612,2.4229064,"Mc Service","ChIJMw2C",electronics_store
48.6247612,2.4229064,"Mc Service","ChIJMw2C",store
48.6253367,2.4230428,"GMF Assurances","ChIJbc_f",insurance_agency
48.6247202,2.4227644,"Agence d’intérim Manpower Evry Recrutement, offres d’emploi/jobs, CDI, CDD","ChIJnbKk",local_government_office
48.625347,2.4232755,"Agence d’intérim Manpower Evry Restauration Recrutement, offres d’emploi/job CDD","ChIJF-N6",local_government_office
48.6246669,2.4231579,"Dr Sylvie Batard","ChIJFRh6",doctor
48.6246669,2.4231579,"Dr Sylvie Batard","ChIJFRh6",health
48.6257743,2.4232504,"Sofidy Sa","ChIJsZqW",real_estate_agency
48.6246669,2.4231579,"ACMS","ChIJNyKI",doctor
48.6246669,2.4231579,"ACMS","ChIJNyKI",health
48.6248206,2.4223814,"Audicer Conseil","ChIJbUSF",accounting
48.6248206,2.4223814,"Audicer Conseil","ChIJbUSF",finance
48.6247699,2.4228454,"Laforêt Immobilier","ChIJdZxC",real_estate_agency
48.6244854,2.423177,"La Mutuelle Générale","ChIJFdOT",health
48.6244854,2.423177,"La Mutuelle Générale","ChIJFdOT",insurance_agency
48.6254199,2.4227421,"Santé au Travail en Essonne ASTE","ChIJkZfi",doctor
48.6254199,2.4227421,"Santé au Travail en Essonne ASTE","ChIJkZfi",health
48.6255008,2.4234752,"ASSURANCES INFINITY","ChIJu1A0",insurance_agency
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",locality
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",political
48.629828,2.441782,"Évry","ChIJc80A",locality
48.629828,2.441782,"Évry","ChIJc80A",political
48.6288031,2.4267341,"The Kooples Homme","ChIJuUlt",clothing_store
48.6288031,2.4267341,"The Kooples Homme","ChIJuUlt",store
48.628477,2.426348,"Boutique Orange","ChIJjdEM",store
48.6280127,2.426635,"Oxybul éveil et jeux","ChIJK6Zd",clothing_store
48.6280127,2.426635,"Oxybul éveil et jeux","ChIJK6Zd",store
48.6280055,2.4263957,"Opticien Générale d’Optique Evry 2","ChIJ74Dh",health
48.6280055,2.4263957,"Opticien Générale d’Optique Evry 2","ChIJ74Dh",store
48.62785,2.426643,"Hippopotamus","ChIJy4CE",food
48.62785,2.426643,"Hippopotamus","ChIJy4CE",restaurant
48.628557,2.426396,"Nicolas","ChIJ_4L9",food
48.628557,2.426396,"Nicolas","ChIJ_4L9",liquor_store
48.628557,2.426396,"Nicolas","ChIJ_4L9",store
48.6282711,2.4264307,"Coffea","ChIJ5crK",cafe
48.6282711,2.4264307,"Coffea","ChIJ5crK",food
48.6282711,2.4264307,"Coffea","ChIJ5crK",store
48.628087,2.4263487,"La Croissanterie Evry","ChIJUV_D",food
48.628087,2.4263487,"La Croissanterie Evry","ChIJUV_D",restaurant
48.6283129,2.4267428,"Marc Orian","ChIJ5crK",jewelry_store
48.6283129,2.4267428,"Marc Orian","ChIJ5crK",store
48.628311,2.4263864,"Optic 2000","ChIJSwOk",health
48.6282902,2.4268936,"CPH Immobilier","ChIJNVvW",real_estate_agency
48.628332,2.4262847,"Jean Louis David - Coiffeur Évry","ChIJZ1aS",beauty_salon
48.628332,2.4262847,"Jean Louis David - Coiffeur Évry","ChIJZ1aS",hair_care
48.6283835,2.4266048,"Alain Afflelou","ChIJ74Dh",health
48.6283835,2.4266048,"Alain Afflelou","ChIJ74Dh",store
48.6283403,2.4263741,"Brioche Dorée","ChIJn1cz",food
48.6283403,2.4263741,"Brioche Dorée","ChIJn1cz",restaurant
48.6284105,2.4264121,"Fabio Salsa - Coiffeur Evry","ChIJER_Y",beauty_salon
48.6284105,2.4264121,"Fabio Salsa - Coiffeur Evry","ChIJER_Y",hair_care
48.6281729,2.4264143,"Paul","ChIJ4VgV",bakery
48.6281729,2.4264143,"Paul","ChIJ4VgV",food
48.6281729,2.4264143,"Paul","ChIJ4VgV",store
48.628484,2.426412,"Opticien Krys","ChIJkwdP",health
48.628484,2.426412,"Opticien Krys","ChIJkwdP",store
48.6283375,2.4265048,"Du Bonheur dans la Maison","ChIJuWz1",store
48.629828,2.441782,"Évry","ChIJc80A",locality
48.629828,2.441782,"Évry","ChIJc80A",political
48.6288031,2.4267341,"The Kooples Homme","ChIJuUlt",clothing_store
48.6288031,2.4267341,"The Kooples Homme","ChIJuUlt",store
48.6294423,2.4273303,"Etam","ChIJ5crK",clothing_store
48.6294423,2.4273303,"Etam","ChIJ5crK",shoe_store
48.6294423,2.4273303,"Etam","ChIJ5crK",store
48.6290213,2.4271454,"DPAM EVRY","ChIJM6Um",clothing_store
48.6290213,2.4271454,"DPAM EVRY","ChIJM6Um",shoe_store
48.6290213,2.4271454,"DPAM EVRY","ChIJM6Um",store
48.6294725,2.4265581,"Agatha","ChIJG20N",jewelry_store
48.6294725,2.4265581,"Agatha","ChIJG20N",store
48.6291324,2.4265321,"Stradivarius","ChIJzdmH",clothing_store
48.6291324,2.4265321,"Stradivarius","ChIJzdmH",shoe_store
48.6291324,2.4265321,"Stradivarius","ChIJzdmH",store
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",bank
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",car_rental
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",finance
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",food
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",grocery_or_supermarket
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",store
48.629498,2.426826,"Carrefour Evry","ChIJl6Ni",travel_agency
48.6290532,2.426937,"Carrefour Voyages","ChIJCwvt",travel_agency
48.628477,2.426348,"Boutique Orange","ChIJjdEM",store
48.6291978,2.4273191,"ERAM EVRY 2","ChIJM6Um",shoe_store
48.6291978,2.4273191,"ERAM EVRY 2","ChIJM6Um",store
48.6290796,2.4266118,"Mango","ChIJuUlt",clothing_store
48.6290796,2.4266118,"Mango","ChIJuUlt",shoe_store
48.6290796,2.4266118,"Mango","ChIJuUlt",store
48.6282902,2.4268936,"CPH Immobilier","ChIJNVvW",real_estate_agency
48.6295444,2.4262566,"MAGASIN BOUYGUES TELECOM","ChIJuUlt",store
48.629127,2.426907,"Undiz","ChIJuUlt",clothing_store
48.629127,2.426907,"Undiz","ChIJuUlt",store
48.6295562,2.4263033,"Promod - Centre Commercial Evry 2","ChIJ5crK",clothing_store
48.6295562,2.4263033,"Promod - Centre Commercial Evry 2","ChIJ5crK",shoe_store
48.6295562,2.4263033,"Promod - Centre Commercial Evry 2","ChIJ5crK",store
48.6288559,2.4265383,"Var'n'djiz","ChIJx0FG",clothing_store
48.6288559,2.4265383,"Var'n'djiz","ChIJx0FG",store
48.6282483,2.427021,"Album","ChIJ5crK",store
48.6284907,2.4271228,"Chaussures Beryl","ChIJ08XY",shoe_store
48.6284907,2.4271228,"Chaussures Beryl","ChIJ08XY",store
48.6292303,2.4262045,"Comptoir Des Cotonniers","ChIJuUlt",clothing_store
48.6292303,2.4262045,"Comptoir Des Cotonniers","ChIJuUlt",store
48.629167,2.425626,"Courir","ChIJu62o",shoe_store
48.629167,2.425626,"Courir","ChIJu62o",store
48.629828,2.441782,"Évry","ChIJc80A",locality
48.629828,2.441782,"Évry","ChIJc80A",political
48.6304258,2.427859,"McDonald's","ChIJuUlt",food
48.6304258,2.427859,"McDonald's","ChIJuUlt",restaurant
48.6299103,2.4268816,"Fnac","ChIJ3a5o",book_store
48.6299103,2.4268816,"Fnac","ChIJ3a5o",department_store
48.6299103,2.4268816,"Fnac","ChIJ3a5o",electronics_store
48.6299103,2.4268816,"Fnac","ChIJ3a5o",home_goods_store
48.6299103,2.4268816,"Fnac","ChIJ3a5o",store
48.629724,2.427803,"Galeries Lafayette","ChIJ5crK",clothing_store
48.629724,2.427803,"Galeries Lafayette","ChIJ5crK",store
48.6304297,2.4278597,"Fram Agences","ChIJ3a5o",travel_agency
48.6304297,2.4278597,"Sci Ctre Commercial Evry Centre","ChIJFa9o",real_estate_agency
48.6304297,2.4278597,"Hunkemoller B.V","ChIJJ9rl",home_goods_store
48.6304297,2.4278597,"Hunkemoller B.V","ChIJJ9rl",store
48.6304297,2.4278597,"Nocibe France Distribution","ChIJJ9rl",clothing_store
48.6304297,2.4278597,"Nocibe France Distribution","ChIJJ9rl",store
48.6301462,2.4278597,"Dépil Tech","ChIJ3eFZ",beauty_salon
48.6301462,2.4278597,"Dépil Tech","ChIJ3eFZ",hair_care
48.629771,2.4271826,"Bleu Libellule","ChIJty4T",store
48.629715,2.427813,"Jacadi","ChIJubXF",clothing_store
48.629715,2.427813,"Jacadi","ChIJubXF",store
48.6297888,2.4268815,"Marypaz","ChIJxeji",clothing_store
48.6297888,2.4268815,"Marypaz","ChIJxeji",store
48.6304949,2.4274854,"Avia Evry","ChIJIex1",gas_station
48.6304297,2.4278597,"Gms Associes","ChIJJ9rl",department_store
48.6304297,2.4278597,"Gms Associes","ChIJJ9rl",store
48.6304298,2.4278597,"Parashop","ChIJk3K0",health
48.6304298,2.4278597,"Parashop","ChIJk3K0",pharmacy
48.6304298,2.4278597,"Parashop","ChIJk3K0",store
48.6304298,2.4278597,"CLEOR","ChIJkXK0",jewelry_store
48.6304298,2.4278597,"CLEOR","ChIJkXK0",store
48.629828,2.441782,"Évry","ChIJc80A",locality
48.629828,2.441782,"Évry","ChIJc80A",political
48.629037,2.4240964,"MAIF","ChIJvR_n",health
48.629037,2.4240964,"MAIF","ChIJvR_n",insurance_agency
48.6301266,2.4243222,"MAAF Assurances","ChIJMVbb",health
48.6301266,2.4243222,"MAAF Assurances","ChIJMVbb",insurance_agency
48.6301219,2.4242683,"ERA Centre-Essonne l'immobilier à Evry (91000)","ChIJ-5Iq",finance
48.6301219,2.4242683,"ERA Centre-Essonne l'immobilier à Evry (91000)","ChIJ-5Iq",real_estate_agency
48.6301266,2.4243222,"Crédit Industriel et Commercial","ChIJMVbb",atm
48.6301266,2.4243222,"Crédit Industriel et Commercial","ChIJMVbb",bank
48.6301266,2.4243222,"Crédit Industriel et Commercial","ChIJMVbb",finance
48.629037,2.4240964,"A 3 M","ChIJQ4T7",health
48.6297903,2.4242016,"Banque Populaire Rives de Paris","ChIJlbQm",bank
48.6297903,2.4242016,"Banque Populaire Rives de Paris","ChIJlbQm",finance
48.6294806,2.4234952,"Kemer","ChIJIzcG",food
48.6294806,2.4234952,"Kemer","ChIJIzcG",restaurant
48.6301219,2.4242683,"Constructa","ChIJG95-",real_estate_agency
48.630193,2.424348,"ASCENCIA BUSINESS SCHOOL EVRY","ChIJMVbb",university
48.6300473,2.4243479,"Communautés Immobilières, Agence d'Evry","ChIJnyb-",real_estate_agency
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",locality
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",political
48.63264,2.312884,"Saint-Michel-sur-Orge","ChIJnUws",locality
48.63264,2.312884,"Saint-Michel-sur-Orge","ChIJnUws",political
48.6319173,2.3028915,"Taverne Gambrinus","ChIJL7rX",bar
48.6316522,2.3029244,"Antoine Sylvie","ChIJ3fEi",health
48.6318478,2.3029403,"Besson Laurent","ChIJUxKm",real_estate_agency
48.6319565,2.3028387,"Besnier Sarl - Changement Tableau Electrique Sainte Genevieve des Bois","ChIJL7rX",electrician
48.6320308,2.3029286,"Bouston Hubert Marie-Jöelle","ChIJTTwN",health
48.6320308,2.3029286,"Bouston Hubert Marie-Jöelle","ChIJTTwN",store
48.6316819,2.3022258,"Entreprise Meunier plombier saint michel sur orge","ChIJo75A",hair_care
48.6316819,2.3022258,"Entreprise menard serrurerie saint michel sur orge","ChIJo75A",hair_care
48.6312167,2.3021707,"Tennis","ChIJCZaf",premise
48.6306883,2.30117,"Parc Jean Vilar","ChIJh-WR",park
48.6306883,2.30117,"Parc Jean Vilar","ChIJh-WR",premise
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",locality
48.617871,2.407091,"Courcouronnes","ChIJ_a3N",political
48.6291553,2.4060094,"UrbanSoccer - Evry","ChIJW0Ut",bar
48.629348,2.407721,"Petit Forestier Location","ChIJbSqG",car_rental
48.6291552,2.4059879,"L'Orange Bleue Courcouronnes","ChIJ6Vst",gym
48.6291552,2.4059879,"L'Orange Bleue Courcouronnes","ChIJ6Vst",health
48.6291597,2.4059848,"Jiyi","ChIJ6Vst",gym
48.6291597,2.4059848,"Jiyi","ChIJ6Vst",health
48.6294426,2.4072075,"Artisan Vincent","ChIJi217",hair_care
48.6291597,2.4059848,"Bcet Selva","ChIJIVif",insurance_agency
48.6299608,2.4071535,"Travaux Batiment Service","ChIJY5_m",general_contractor
48.6299608,2.4071535,"Oxy Sante","ChIJY5_m",health
48.63264,2.312884,"Saint-Michel-sur-Orge","ChIJnUws",locality
48.63264,2.312884,"Saint-Michel-sur-Orge","ChIJnUws",political
48.635328,2.306621,"Gare de St Michel sur Orge","ChIJO4Rk",bus_station
48.635328,2.306621,"Gare de St Michel sur Orge","ChIJO4Rk",transit_station
48.635328,2.306621,"St Michel sur Orge Noctilien","ChIJO4Rk",bus_station
48.635328,2.306621,"St Michel sur Orge Noctilien","ChIJO4Rk",transit_station
48.63264,2.312884,"Saint-Michel-sur-Orge","ChIJnUws",locality
48.63264,2.312884,"Saint-Michel-sur-Orge","ChIJnUws",political
48.6359187,2.3056716,"Agence Jules Ferry","ChIJK7Y0",real_estate_agency
48.6359861,2.3061296,"New Star Café","ChIJ_VxT",bar
48.6359861,2.3061296,"New Star Café","ChIJ_VxT",cafe
48.6359861,2.3061296,"New Star Café","ChIJ_VxT",food
48.6359861,2.3061296,"New Star Café","ChIJ_VxT",restaurant
48.6358038,2.3054276,"LCL - Le Crédit Lyonnais","ChIJW-h4",atm
48.6358038,2.3054276,"LCL - Le Crédit Lyonnais","ChIJW-h4",bank
48.6358038,2.3054276,"LCL - Le Crédit Lyonnais","ChIJW-h4",finance
48.636079,2.3057239,"Essonne Habitat","ChIJ-5qZ",real_estate_agency
48.6360319,2.3060293,"Le Marco Polo","ChIJczoR",food
48.6360319,2.3060293,"Le Marco Polo","ChIJczoR",restaurant
48.6356685,2.3062039,"Crédit Mutuel","ChIJiRrB",bank
48.6356685,2.3062039,"Crédit Mutuel","ChIJiRrB",finance
48.6357494,2.3053425,"Retif Pascal","ChIJcall",health
48.6357494,2.3053425,"Retif Pascal","ChIJcall",insurance_agency
48.636664,2.3072045,"Speed Rabbit Pizza","ChIJ3agZ",food
48.636664,2.3072045,"Speed Rabbit Pizza","ChIJ3agZ",meal_delivery
48.636664,2.3072045,"Speed Rabbit Pizza","ChIJ3agZ",meal_takeaway
48.636664,2.3072045,"Speed Rabbit Pizza","ChIJ3agZ",restaurant
48.6355146,2.3051757,"Boucherie de la gare","ChIJb9UP",food
48.6355146,2.3051757,"Boucherie de la gare","ChIJb9UP",store
48.6365091,2.3068893,"La Fournée de la Gare","ChIJUWV9",bakery
48.6365091,2.3068893,"La Fournée de la Gare","ChIJUWV9",food
48.6365091,2.3068893,"La Fournée de la Gare","ChIJUWV9",store
48.6362541,2.3061787,"LA CLAIRIERE","ChIJr7j7",convenience_store
48.6362541,2.3061787,"LA CLAIRIERE","ChIJr7j7",food
48.6362541,2.3061787,"LA CLAIRIERE","ChIJr7j7",store
48.6360245,2.3058078,"Nyandwi Jean Marie","ChIJy--b",car_repair
48.6360245,2.3058078,"Nyandwi Jean Marie","ChIJy--b",store
